TransactionID,Items
610,"Cucumber,Eggs,Cereal,Flour,Tomatoes,Yogurt"
611,"Ice Cream,Fish,Cucumber"
612,"Tomatoes,Bread,Onions,Cookies,Beef"
613,"Peanut Butter,Chicken,Tomatoes,Milk,Bread"
614,"Tomatoes,Tea,Rice"
615,Rice
616,"Rice,Juice,Ice Cream,Cucumber,Fish,Jam,Butter"
617,"Ice Cream,Carrots,Yogurt,Onions"
618,Flour
619,Chicken
620,"Bananas,Cereal"
621,"Bread,Eggs,Chicken,Soda,Milk"
622,"Bananas,Bread,Chips,Chicken,Flour"
623,"Jam,Soda,Juice,Peanut Butter"
624,"Butter,Carrots,Cheese,Pasta"
625,"Fish,Chicken,Cheese,Rice,Tomatoes"
626,"Ice Cream,Tomatoes,Tea,Jam,Cereal"
627,"Chips,Chicken,Juice,Beef,Yogurt"
628,Rice
629,"Cucumber,Juice,Onions,Chicken,Carrots"
630,"Yogurt,Soda"
631,Carrots
632,"Eggs,Jam,Rice,Peanut Butter,Chips,Flour,Cucumber"
633,"Flour,Pasta,Milk,Peanut Butter,Chips,Bananas,Eggs"
634,"Cereal,Tea,Cookies,Beef,Juice,Chicken,Yogurt"
635,"Tomatoes,Juice,Fish"
636,"Flour,Soda,Juice"
637,"Fish,Peanut Butter,Tea,Pasta,Ice Cream,Apples"
638,"Onions,Flour,Pasta,Rice,Beef"
639,"Ice Cream,Tea,Eggs,Cookies,Pasta"
640,"Peanut Butter,Cheese,Cookies,Chips,Garlic"
641,"Tea,Peanut Butter,Carrots,Butter,Chips,Rice,Eggs"
642,"Cookies,Juice,Rice,Carrots,Cereal,Lettuce,Yogurt"
643,"Carrots,Cheese"
644,"Milk,Bread,Carrots,Onions,Cookies"
645,"Peanut Butter,Chips,Lettuce,Butter,Pasta,Soda,Bananas"
646,"Rice,Fish,Bananas,Juice"
647,"Coffee,Tea,Beef,Cheese,Apples,Chips,Flour"
648,"Cheese,Chips"
649,"Carrots,Pasta,Rice"
650,"Peanut Butter,Cheese"
651,Cookies
652,Jam
653,"Cucumber,Apples,Bread,Chicken,Cookies,Tea"
654,"Lettuce,Ice Cream"
655,"Cereal,Cheese,Butter,Bananas,Jam,Tomatoes"
656,"Pasta,Cucumber,Cookies"
657,Soda
658,Soda
659,"Peanut Butter,Eggs,Coffee,Ice Cream,Yogurt"
660,"Tea,Rice,Milk,Pasta"
661,"Eggs,Carrots"
662,"Cereal,Rice,Cheese,Milk,Lettuce"
663,"Milk,Ice Cream,Coffee,Jam,Bread"
664,Cheese
665,"Flour,Peanut Butter,Cookies,Lettuce,Chicken,Onions,Tea"
666,"Eggs,Carrots,Garlic,Pasta,Cookies,Cereal"
667,"Chicken,Yogurt,Bread,Tomatoes,Soda"
668,Lettuce
669,Milk
670,"Apples,Cookies,Coffee,Ice Cream,Butter,Peanut Butter,Cheese"
671,"Fish,Cheese,Butter,Yogurt,Juice,Chips"
672,Butter
673,"Rice,Cereal,Tomatoes,Jam"
674,"Jam,Yogurt,Ice Cream,Cheese"
675,"Apples,Cucumber"
676,"Bananas,Soda,Cereal,Cucumber"
677,"Eggs,Rice,Bananas"
678,"Flour,Chips,Beef,Rice"
679,"Peanut Butter,Cereal"
680,"Fish,Cookies,Eggs,Tomatoes,Cucumber"
681,"Flour,Rice,Peanut Butter"
682,Garlic
683,"Coffee,Tea,Milk,Butter,Juice,Carrots,Soda"
684,"Cookies,Soda,Bananas"
685,"Apples,Soda,Eggs,Beef,Chicken,Lettuce,Jam"
686,"Beef,Bananas,Butter,Eggs"
687,"Jam,Butter,Tea,Apples,Flour,Ice Cream,Eggs"
688,"Peanut Butter,Jam"
689,"Fish,Cucumber,Jam,Cereal,Soda,Milk"
690,"Peanut Butter,Butter,Juice,Ice Cream,Milk,Chips"
691,"Juice,Carrots,Butter,Jam"
692,"Cereal,Cookies"
693,"Lettuce,Rice"
694,"Chicken,Pasta,Onions"
695,Cookies
696,"Cucumber,Rice,Pasta,Apples"
697,"Yogurt,Flour,Tea,Butter,Cereal"
698,"Fish,Yogurt,Pasta,Peanut Butter,Beef,Chicken,Lettuce"
699,"Beef,Ice Cream,Coffee"
700,"Coffee,Jam"
701,"Cookies,Soda,Garlic,Onions"
702,"Milk,Butter,Cheese"
703,"Yogurt,Garlic"
704,"Rice,Tea,Soda"
705,"Carrots,Onions"
706,Flour
707,Milk
708,"Cheese,Cereal"
709,"Beef,Fish,Tomatoes,Onions"
710,"Tomatoes,Apples,Cheese,Ice Cream"
711,"Milk,Yogurt,Cucumber,Bread,Tea"
712,"Onions,Soda,Apples,Garlic,Beef,Fish"
713,"Beef,Cucumber,Apples"
714,"Soda,Cheese,Tea,Butter,Fish,Jam"
715,"Apples,Rice,Butter,Coffee,Ice Cream"
716,"Tea,Cereal,Butter,Eggs,Cheese"
717,"Beef,Tomatoes,Carrots,Chips,Coffee"
718,"Cheese,Tea,Jam,Garlic,Soda,Eggs"
719,Cucumber
720,"Bread,Rice"
721,"Fish,Butter,Ice Cream,Cucumber,Garlic,Apples"
722,"Ice Cream,Chips,Pasta,Beef"
723,"Rice,Milk,Soda"
724,"Coffee,Tomatoes,Fish,Onions"
725,"Cereal,Ice Cream,Fish,Pasta"
726,"Juice,Cookies,Beef"
727,"Tea,Flour"
728,"Cookies,Bread"
729,"Soda,Onions,Cereal,Apples,Tomatoes,Chips"
730,"Cucumber,Lettuce,Coffee,Tea,Flour"
731,"Bananas,Butter,Ice Cream"
732,"Garlic,Tomatoes,Chips"
733,"Cereal,Butter,Garlic,Chips,Cucumber,Cookies"
734,Fish
735,"Ice Cream,Coffee,Cheese"
736,Rice
737,"Garlic,Cucumber,Beef,Butter,Carrots,Ice Cream,Peanut Butter"
738,"Chips,Flour,Bananas"
739,"Soda,Cucumber,Tomatoes,Tea,Peanut Butter"
740,"Carrots,Fish,Garlic,Flour"
741,"Flour,Cookies,Tea,Chicken,Peanut Butter"
742,"Tomatoes,Cereal,Chicken,Peanut Butter"
743,Flour
744,Bread
745,Coffee
746,"Chips,Cookies,Yogurt,Juice"
747,"Onions,Cucumber,Butter,Rice,Yogurt,Jam,Beef"
748,"Pasta,Apples,Chicken,Tea,Juice,Cucumber,Cookies"
749,"Apples,Garlic,Bread,Chips,Bananas,Juice"
750,"Apples,Yogurt,Juice,Chips,Garlic,Butter,Carrots"
751,"Chips,Chicken"
752,Butter
753,Tomatoes
754,"Onions,Juice,Ice Cream,Butter"
755,"Pasta,Fish,Onions"
756,"Flour,Garlic,Coffee,Bread,Apples,Cereal,Carrots"
757,"Coffee,Cheese,Eggs,Onions,Apples,Flour"
758,"Fish,Flour"
759,"Juice,Chips,Apples,Bread,Lettuce"
760,"Apples,Juice,Jam,Cookies"
761,"Onions,Fish,Yogurt,Pasta"
762,Carrots
763,"Rice,Beef,Bread,Peanut Butter,Chicken,Cookies,Tomatoes"
764,"Onions,Eggs,Fish,Ice Cream,Tomatoes,Chips"
765,"Beef,Carrots,Bread"
766,Cereal
767,"Ice Cream,Eggs"
768,"Chicken,Flour,Apples,Bananas,Tea,Bread,Ice Cream"
769,Butter
770,"Chicken,Butter,Eggs"
771,"Onions,Lettuce"
772,"Lettuce,Juice,Pasta"
773,"Cucumber,Lettuce,Cereal"
774,"Tomatoes,Apples,Bread,Peanut Butter,Rice,Beef"
775,"Beef,Lettuce,Ice Cream,Pasta,Juice,Garlic"
776,"Pasta,Carrots,Yogurt"
777,"Bananas,Cereal,Chips,Carrots,Cheese"
778,"Onions,Lettuce,Pasta,Soda"
779,"Apples,Coffee,Tomatoes"
780,"Tomatoes,Rice,Cheese,Carrots,Chips"
781,Tea
782,"Butter,Onions,Chips,Fish,Pasta"
783,"Milk,Tomatoes,Cucumber,Cheese"
784,"Onions,Jam"
785,"Fish,Tea,Cucumber,Cookies"
786,"Lettuce,Ice Cream"
787,Pasta
788,"Chicken,Soda,Flour,Bananas,Cheese"
789,"Butter,Cheese"
790,"Apples,Rice,Milk,Butter,Cereal,Cucumber"
791,Juice
792,"Chicken,Rice"
793,"Apples,Soda,Butter,Pasta"
794,"Rice,Onions,Chips,Bananas,Cheese,Flour"
795,"Chicken,Beef,Tea,Milk,Fish,Cereal"
796,"Peanut Butter,Onions,Milk,Juice,Beef"
797,"Beef,Soda"
798,"Lettuce,Ice Cream,Tomatoes"
799,"Flour,Cucumber,Cereal"
800,"Bananas,Pasta,Cookies,Eggs,Milk"
801,"Carrots,Bananas,Fish,Eggs,Cookies"
802,"Beef,Coffee,Bread,Fish,Cucumber,Tomatoes,Cookies"
803,"Lettuce,Bananas,Cheese,Coffee,Tomatoes,Garlic,Chips"
804,"Butter,Lettuce"
805,Pasta
806,"Soda,Flour,Apples,Rice,Tea,Carrots"
807,"Beef,Pasta,Jam,Tomatoes,Cucumber,Cookies,Carrots"
808,"Coffee,Yogurt"
809,"Flour,Cucumber,Peanut Butter,Coffee"
810,"Pasta,Milk,Chips,Juice,Garlic,Chicken,Rice"
811,"Bread,Peanut Butter,Apples"
812,"Coffee,Tea,Flour,Cereal,Bread,Apples"
813,"Flour,Lettuce,Tea,Coffee,Chicken"
814,"Garlic,Tomatoes,Soda,Butter"
815,"Bananas,Cheese,Chips,Peanut Butter,Beef,Apples"
816,"Lettuce,Cheese,Bananas,Tomatoes"
817,Pasta
818,"Fish,Flour,Onions,Butter"
819,"Ice Cream,Jam,Eggs,Bananas"
820,"Coffee,Rice,Bread"
821,"Carrots,Milk,Soda,Peanut Butter,Coffee"
822,"Chicken,Cucumber"
823,"Garlic,Eggs,Carrots,Juice,Apples,Onions,Tomatoes"
824,Eggs
825,"Carrots,Tea"
826,"Carrots,Fish"
827,"Cereal,Tomatoes,Chips,Cheese,Ice Cream,Chicken"
828,"Milk,Pasta,Cereal,Peanut Butter,Bread,Chicken"
829,"Butter,Cereal"
830,"Fish,Butter,Yogurt,Chicken,Cheese"
831,Cereal
832,"Rice,Chips,Onions"
833,"Apples,Bread"
834,"Flour,Eggs"
835,"Juice,Pasta,Chips,Garlic,Peanut Butter,Cheese,Chicken"
836,"Carrots,Jam,Tomatoes"
837,Juice
838,"Butter,Bananas,Tomatoes,Cookies,Fish,Soda"
839,"Flour,Fish,Ice Cream,Coffee,Tomatoes,Rice,Cucumber"
840,"Pasta,Beef,Cookies,Apples"
841,"Bread,Tea"
842,"Yogurt,Juice,Soda,Jam,Milk"
843,"Ice Cream,Cookies,Garlic"
844,"Milk,Cereal,Carrots,Tomatoes"
845,"Juice,Cookies,Coffee,Bananas,Yogurt,Chicken"
846,"Peanut Butter,Yogurt,Ice Cream,Onions"
847,"Flour,Jam,Chips,Garlic,Milk,Juice,Soda"
848,"Bread,Butter,Carrots,Fish,Pasta,Rice"
849,"Tomatoes,Cucumber"
850,"Rice,Cereal,Bread,Cucumber,Beef,Coffee,Soda"
851,"Coffee,Onions,Rice,Chips,Carrots"
852,"Yogurt,Carrots,Cucumber,Fish"
853,"Rice,Cereal,Pasta,Carrots,Yogurt,Tea,Coffee"
854,"Bread,Ice Cream"
855,"Jam,Eggs,Soda"
856,"Garlic,Cookies,Bread,Cucumber,Milk,Jam"
857,"Onions,Cookies"
858,"Cucumber,Apples,Tomatoes"
859,"Jam,Peanut Butter,Beef,Ice Cream,Bananas"
860,"Butter,Peanut Butter,Flour,Apples,Yogurt,Rice,Beef"
861,"Carrots,Cereal,Flour,Lettuce,Rice,Cheese"
862,Cucumber
863,"Bananas,Tomatoes,Garlic,Peanut Butter"
864,"Cucumber,Bananas,Fish,Eggs,Beef,Cheese,Carrots"
865,"Yogurt,Apples"
866,"Butter,Cereal,Jam,Pasta,Cheese,Eggs"
867,Eggs
868,Onions
869,"Pasta,Cucumber"
870,Tea
871,"Soda,Peanut Butter,Ice Cream,Bananas,Onions,Pasta"
872,"Coffee,Chips,Cheese,Cucumber,Fish,Tomatoes,Flour"
873,"Tea,Flour"
874,"Bananas,Pasta,Onions,Lettuce,Rice,Eggs"
875,Juice
876,"Fish,Cucumber,Flour,Peanut Butter"
877,"Bananas,Fish"
878,"Bread,Rice,Cheese,Lettuce,Chips,Bananas"
879,"Cereal,Garlic,Beef,Fish,Cucumber,Eggs,Yogurt"
880,Carrots
881,"Flour,Beef,Pasta,Rice,Cookies,Lettuce,Juice"
882,"Chicken,Soda,Garlic,Bread,Pasta,Jam,Butter"
883,"Bananas,Flour"
884,"Peanut Butter,Pasta,Soda,Garlic,Bananas,Lettuce,Tea"
885,"Tomatoes,Rice,Flour,Juice"
886,"Carrots,Butter"
887,"Bananas,Pasta,Chicken,Cheese,Tomatoes"
888,"Pasta,Yogurt,Rice,Carrots,Tea"
889,"Rice,Cucumber,Soda,Apples,Jam,Carrots"
890,"Beef,Juice,Carrots"
891,"Eggs,Chips,Butter"
892,"Garlic,Milk,Cheese"
893,"Juice,Beef"
894,Cucumber
895,"Onions,Cheese,Cookies,Butter,Bread"
896,"Bread,Apples,Cookies,Rice,Tea,Chicken,Coffee"
897,Fish
898,"Bread,Flour,Soda,Fish,Eggs"
899,"Chips,Garlic,Soda,Bananas,Milk,Onions"
900,"Jam,Lettuce,Chips,Flour,Rice"
901,Cookies
902,"Garlic,Juice"
903,"Jam,Yogurt,Lettuce,Bread,Bananas,Cheese,Ice Cream"
904,"Bananas,Milk,Eggs,Ice Cream,Pasta"
905,"Pasta,Carrots,Peanut Butter"
906,"Bread,Butter,Tea,Garlic"
907,Lettuce
908,"Flour,Cereal,Beef,Pasta"
909,"Peanut Butter,Cheese,Flour,Cucumber,Chips,Lettuce"
910,"Tomatoes,Bread,Cookies,Pasta,Onions,Juice,Yogurt"
911,"Lettuce,Carrots,Juice"
912,Onions
913,"Jam,Garlic,Cookies,Bananas,Bread,Cereal"
914,Pasta
915,"Carrots,Milk,Bread"
916,"Juice,Butter,Cookies"
917,"Cereal,Pasta,Beef"
918,"Soda,Cheese,Flour,Eggs,Yogurt"
919,"Fish,Flour"
920,"Chicken,Carrots,Lettuce"
921,"Coffee,Jam,Chicken,Bananas,Pasta"
922,"Tea,Carrots,Bananas,Cookies,Cereal,Yogurt,Butter"
923,"Garlic,Yogurt,Cookies,Jam,Pasta,Carrots,Flour"
924,Jam
925,"Soda,Beef,Butter,Tea"
926,"Bread,Butter,Tea,Cookies,Rice"
927,"Butter,Tea,Pasta,Rice,Tomatoes,Cucumber"
928,Beef
929,"Cereal,Onions,Tomatoes,Cookies,Rice,Bananas,Carrots"
930,"Cucumber,Chips,Butter,Carrots,Milk"
931,"Tomatoes,Cucumber,Coffee,Cookies,Garlic,Juice"
932,"Flour,Soda,Bread"
933,"Carrots,Chips"
934,Chicken
935,"Flour,Tea,Fish,Rice,Milk"
936,Jam
937,"Chicken,Apples,Cheese,Juice,Tea"
938,"Juice,Milk,Rice,Chips,Eggs,Peanut Butter,Bananas"
939,"Soda,Yogurt"
940,"Beef,Cookies,Onions,Jam"
941,"Rice,Carrots,Soda,Juice"
942,"Jam,Butter,Cereal,Lettuce,Cheese,Apples,Juice"
943,"Apples,Ice Cream,Rice,Pasta,Beef"
944,"Jam,Apples,Tomatoes"
945,"Apples,Chicken,Soda"
946,"Tomatoes,Butter,Juice,Chicken"
947,"Chips,Lettuce"
948,Chicken
949,"Peanut Butter,Fish,Juice"
950,"Jam,Pasta,Coffee,Eggs,Ice Cream,Cucumber"
951,"Milk,Apples"
952,"Cheese,Rice,Cookies,Yogurt,Lettuce,Chicken"
953,"Pasta,Soda,Apples,Beef,Cookies,Juice,Lettuce"
954,"Yogurt,Eggs,Juice,Onions,Fish,Lettuce,Cucumber"
955,"Cereal,Chips,Apples,Butter,Eggs,Chicken,Milk"
956,"Fish,Juice,Cookies,Soda,Chicken"
957,Butter
958,"Yogurt,Tea,Chips,Coffee"
959,"Milk,Juice,Flour,Chicken"
960,"Jam,Tomatoes,Bread,Chicken"
961,"Butter,Cheese,Pasta,Onions"
962,"Cucumber,Pasta,Cheese"
963,"Jam,Coffee,Fish,Beef,Flour,Pasta,Carrots"
964,Flour
965,"Onions,Coffee,Tea"
966,"Garlic,Jam,Bananas,Yogurt"
967,"Ice Cream,Fish,Bread"
968,"Garlic,Cucumber,Chips,Rice"
969,"Tomatoes,Beef,Yogurt"
970,"Chicken,Pasta,Bread,Rice,Coffee"
971,"Soda,Chicken,Cereal,Peanut Butter"
972,"Butter,Lettuce,Cereal,Pasta"
973,Chicken
974,"Flour,Fish,Soda,Onions,Pasta,Cookies,Juice"
975,"Ice Cream,Juice,Cheese"
976,"Eggs,Yogurt,Apples"
977,"Yogurt,Apples,Pasta,Fish,Eggs"
978,"Lettuce,Soda,Peanut Butter,Bread,Rice"
979,"Jam,Peanut Butter,Chips,Soda"
980,"Pasta,Cucumber,Jam,Milk"
981,"Eggs,Cucumber,Butter,Cookies,Beef,Ice Cream,Bananas"
982,"Juice,Milk"
983,"Onions,Juice,Bananas,Cucumber,Yogurt,Bread"
984,"Coffee,Milk,Cereal,Tomatoes,Bananas,Butter,Yogurt"
985,"Cucumber,Soda,Ice Cream,Bananas"
986,"Coffee,Bananas,Ice Cream,Tomatoes,Lettuce"
987,"Carrots,Milk,Ice Cream,Yogurt,Onions,Cookies"
988,"Cookies,Ice Cream"
989,"Beef,Soda,Lettuce"
990,"Peanut Butter,Juice,Cheese,Yogurt,Butter"
991,"Tea,Fish,Yogurt,Jam,Carrots,Cheese"
992,"Chips,Ice Cream,Soda,Yogurt,Tea,Butter"
993,Cereal
994,"Milk,Cereal,Flour,Soda,Eggs,Cookies,Peanut Butter"
995,"Soda,Apples,Flour,Ice Cream"
996,"Carrots,Eggs,Soda,Apples,Pasta"
997,"Garlic,Cereal"
998,"Fish,Juice,Garlic,Yogurt,Milk,Cheese,Jam"
999,Cereal
1000,"Fish,Carrots,Beef,Cheese,Garlic"
1001,"Milk,Butter,Cereal,Bread,Soda,Cucumber,Lettuce"
1002,"Rice,Lettuce"
1003,"Cucumber,Chips"
1004,"Cheese,Butter,Jam"
1005,Carrots
1006,"Yogurt,Lettuce,Chips,Soda"
1007,"Cookies,Chips,Jam,Fish,Pasta"
1008,"Juice,Cucumber,Apples,Tomatoes,Cheese,Bananas,Jam"
1009,"Chips,Rice,Bread"
1010,"Flour,Soda,Chicken"
1011,"Lettuce,Chips,Garlic,Fish,Soda,Tea"
1012,"Pasta,Ice Cream,Juice,Fish"
1013,"Lettuce,Chicken"
1014,"Coffee,Soda,Cucumber,Cookies,Cereal"
1015,"Bread,Butter,Bananas,Juice,Fish,Chicken,Rice"
1016,"Jam,Eggs,Beef,Chips,Cereal,Yogurt"
1017,"Yogurt,Lettuce,Pasta,Cucumber,Flour,Butter"
1018,"Pasta,Chips,Onions,Cookies,Coffee,Lettuce,Rice"
1019,"Cereal,Tomatoes"
1020,"Pasta,Carrots,Chips,Lettuce,Soda"
1021,"Chicken,Bananas,Chips,Onions"
1022,"Coffee,Flour,Apples,Chicken,Pasta"
1023,"Apples,Juice,Cucumber"
1024,"Ice Cream,Jam,Garlic,Beef"
1025,"Tea,Peanut Butter,Apples"
1026,"Onions,Cereal"
1027,"Cheese,Beef,Bread"
1028,"Carrots,Rice"
1029,Fish
1030,"Soda,Cereal,Bread,Butter,Beef,Chicken,Tomatoes"
1031,"Fish,Beef,Flour"
1032,"Cheese,Bananas"
1033,"Eggs,Carrots,Flour,Garlic"
1034,"Bananas,Rice,Cookies,Carrots,Pasta"
1035,"Bananas,Carrots"
1036,"Fish,Cookies,Juice,Cheese,Tea,Rice,Flour"
1037,"Juice,Rice"
1038,"Milk,Onions"
1039,"Coffee,Cucumber,Tea"
1040,"Bananas,Onions,Beef,Chips,Yogurt,Tomatoes"
1041,Pasta
1042,"Coffee,Tea,Jam,Butter"
1043,"Flour,Carrots,Cereal"
1044,Cookies
1045,"Eggs,Tomatoes,Bread,Beef,Cheese"
1046,"Yogurt,Butter,Apples,Soda,Chips,Carrots"
1047,Rice
1048,"Flour,Beef,Lettuce,Chicken"
1049,"Bread,Onions,Cookies,Fish,Cucumber,Juice,Apples"
1050,"Lettuce,Tea,Flour"
1051,"Rice,Soda,Cookies,Garlic,Tomatoes"
1052,Onions
1053,"Coffee,Juice"
1054,"Tomatoes,Peanut Butter,Butter,Cereal,Jam"
1055,"Yogurt,Milk,Cucumber,Bread,Coffee"
1056,"Yogurt,Rice,Coffee,Milk,Butter,Tomatoes,Beef"
1057,"Tea,Soda"
1058,"Rice,Eggs,Bread,Pasta,Juice,Bananas"
1059,Flour
1060,"Soda,Beef,Cheese,Chicken"
1061,"Onions,Cucumber,Pasta,Cereal"
1062,"Rice,Onions,Jam"
1063,"Soda,Ice Cream,Yogurt,Tea,Rice,Beef"
1064,"Beef,Cookies,Cereal,Eggs,Onions,Tomatoes"
1065,"Cereal,Tomatoes,Chips,Bread,Carrots,Juice,Peanut Butter"
1066,"Flour,Juice,Garlic,Lettuce,Jam"
1067,"Cookies,Flour,Chicken,Garlic,Peanut Butter,Cucumber,Butter"
1068,"Bread,Chips"
1069,"Coffee,Onions,Ice Cream,Eggs,Juice,Carrots,Cucumber"
1070,Cucumber
1071,"Rice,Cereal"
1072,"Carrots,Soda"
1073,"Eggs,Bread"
1074,"Lettuce,Apples,Cucumber"
1075,"Tea,Cereal,Bananas,Coffee,Peanut Butter"
1076,"Flour,Tomatoes,Jam,Garlic"
1077,"Bananas,Butter,Chips,Cereal,Coffee"
1078,"Butter,Cucumber,Tomatoes,Flour,Juice,Lettuce,Ice Cream"
1079,"Carrots,Tea,Bananas,Chips,Garlic,Soda"
1080,"Butter,Chips,Fish,Bananas,Pasta,Juice,Cookies"
1081,"Onions,Carrots,Chips"
1082,"Flour,Rice,Pasta,Eggs"
1083,"Chips,Yogurt,Jam,Juice,Apples"
1084,"Cereal,Juice,Rice,Fish,Carrots,Yogurt,Tomatoes"
1085,"Cookies,Carrots,Bananas,Flour,Yogurt"
1086,"Bread,Cereal"
1087,"Jam,Fish,Ice Cream,Beef,Onions,Cucumber"
1088,"Eggs,Beef"
1089,"Garlic,Carrots"
1090,"Cereal,Rice,Apples,Coffee,Pasta,Carrots,Jam"
1091,"Carrots,Lettuce,Eggs,Chicken,Milk,Chips"
1092,"Ice Cream,Butter"
1093,"Tomatoes,Flour,Soda,Onions"
1094,"Peanut Butter,Tea,Jam"
1095,"Pasta,Ice Cream,Soda,Coffee,Flour,Chips,Fish"
1096,"Onions,Jam,Juice,Tomatoes"
1097,"Ice Cream,Coffee,Juice"
1098,"Yogurt,Chicken,Eggs,Cucumber,Pasta,Tea,Carrots"
1099,"Jam,Carrots,Cucumber,Eggs,Yogurt,Flour,Coffee"
1100,"Apples,Cucumber"
1101,"Soda,Coffee,Chips,Garlic,Ice Cream,Cheese,Onions"
1102,Pasta
1103,"Cookies,Beef,Lettuce,Tomatoes"
1104,"Ice Cream,Cookies,Apples"
1105,"Cucumber,Tomatoes,Carrots,Chicken,Jam,Cookies"
1106,"Chicken,Yogurt"
1107,"Lettuce,Butter,Bananas,Flour,Bread,Cookies,Chicken"
1108,"Cucumber,Cereal,Onions,Chips,Bread,Jam,Eggs"
1109,Pasta
1110,"Chicken,Carrots,Fish,Juice,Eggs,Cereal"
1111,"Ice Cream,Chips,Tomatoes,Fish,Soda,Garlic"
1112,"Ice Cream,Tomatoes,Jam"
1113,Pasta
1114,"Ice Cream,Cookies"
1115,"Pasta,Flour,Apples,Coffee"
1116,"Tomatoes,Lettuce,Rice,Onions,Coffee,Eggs,Cheese"
1117,"Coffee,Cereal,Cookies,Soda,Fish"
1118,"Chips,Flour,Cookies,Pasta,Eggs,Cereal"
1119,"Chips,Pasta"
1120,Bananas
1121,"Cucumber,Eggs,Soda,Coffee,Fish,Butter"
1122,"Tea,Carrots,Peanut Butter,Beef"
1123,"Pasta,Lettuce,Beef,Tomatoes"
1124,"Onions,Jam,Rice,Tomatoes"
1125,"Pasta,Garlic,Onions"
1126,"Beef,Eggs,Lettuce,Onions,Jam"
1127,"Jam,Rice,Yogurt,Cheese,Juice,Peanut Butter"
1128,"Cookies,Ice Cream,Juice,Eggs,Tomatoes,Yogurt"
1129,"Onions,Cheese,Beef,Cucumber,Yogurt,Jam,Chips"
1130,"Coffee,Tomatoes"
1131,"Tea,Carrots,Juice,Onions"
1132,"Carrots,Bread,Peanut Butter"
1133,"Rice,Flour,Peanut Butter,Chicken,Butter,Onions"
1134,Soda
1135,"Flour,Rice"
1136,"Yogurt,Butter,Carrots,Ice Cream"
1137,"Apples,Lettuce"
1138,"Flour,Carrots,Beef,Bread,Yogurt,Peanut Butter"
1139,"Fish,Tomatoes,Chicken,Butter,Flour,Soda"
1140,"Flour,Butter,Juice,Yogurt,Fish"
1141,"Cereal,Tomatoes,Carrots,Flour,Peanut Butter"
1142,"Flour,Fish"
1143,"Beef,Pasta,Rice,Cereal,Chips,Carrots"
1144,"Soda,Bread,Eggs,Yogurt,Coffee,Beef"
1145,"Tomatoes,Cookies,Fish,Carrots,Onions,Pasta,Milk"
1146,"Jam,Juice,Coffee,Garlic"
1147,"Milk,Ice Cream"
1148,"Lettuce,Onions,Garlic,Chicken,Juice,Eggs,Carrots"
1149,"Chicken,Lettuce,Coffee"
1150,"Bananas,Butter,Chicken,Chips"
1151,"Coffee,Carrots,Garlic,Yogurt,Cookies,Soda,Butter"
1152,"Garlic,Juice,Soda,Onions"
1153,Chicken
1154,"Bread,Carrots,Chicken"
1155,"Rice,Ice Cream,Peanut Butter,Garlic,Butter"
1156,"Peanut Butter,Yogurt"
1157,"Jam,Apples"
1158,"Milk,Butter,Soda"
1159,"Cheese,Chicken,Milk,Onions"
1160,"Lettuce,Soda,Carrots,Coffee,Ice Cream,Tomatoes,Juice"
1161,"Bread,Juice,Cucumber,Onions,Garlic,Ice Cream"
1162,"Garlic,Butter,Cereal"
1163,"Peanut Butter,Juice,Jam"
1164,"Beef,Chicken,Rice"
1165,"Bananas,Apples,Peanut Butter"
1166,"Jam,Cucumber,Eggs,Rice"
1167,"Cucumber,Soda,Ice Cream,Yogurt"
1168,"Onions,Pasta"
1169,"Flour,Eggs,Tea,Lettuce,Bananas,Milk,Beef"
1170,"Rice,Bananas"
1171,"Garlic,Bread,Yogurt,Chicken"
1172,"Carrots,Eggs,Jam,Soda"
1173,Chips
1174,"Apples,Eggs"
1175,"Lettuce,Tomatoes,Ice Cream"
1176,"Flour,Fish,Bread"
1177,"Chips,Apples,Milk"
1178,"Coffee,Tea,Cheese,Lettuce,Ice Cream,Yogurt"
1179,"Eggs,Cheese"
1180,"Bananas,Ice Cream,Pasta,Peanut Butter,Apples"
1181,"Coffee,Fish,Pasta,Chicken,Apples,Yogurt,Cheese"
1182,"Yogurt,Pasta,Bananas,Garlic,Soda,Jam"
1183,"Bread,Cheese,Bananas,Soda,Ice Cream"
1184,"Jam,Beef,Carrots,Eggs,Fish,Tomatoes"
1185,"Chips,Bananas,Cucumber,Butter,Apples,Flour"
1186,Chips
1187,"Rice,Soda,Garlic,Juice,Tomatoes,Cereal,Bread"
1188,"Eggs,Lettuce"
1189,"Apples,Tea,Juice,Cereal,Rice,Eggs"
1190,"Butter,Bananas,Peanut Butter,Cookies,Chips"
1191,"Milk,Flour,Pasta,Lettuce,Chips,Coffee"
1192,"Tea,Butter,Chicken,Chips,Beef,Flour,Coffee"
1193,"Bananas,Carrots,Garlic,Eggs,Chicken"
1194,"Cereal,Bread"
1195,"Tomatoes,Fish,Juice,Cereal,Eggs"
1196,"Juice,Coffee,Apples,Tea,Onions,Fish,Flour"
1197,"Butter,Beef,Soda,Ice Cream,Garlic,Apples,Rice"
1198,"Carrots,Eggs,Soda,Rice,Tea,Juice,Garlic"
1199,"Rice,Cookies,Ice Cream,Pasta,Tea,Butter,Cucumber"
1200,"Cucumber,Coffee,Tea,Chicken,Bread,Cookies,Juice"
1201,"Pasta,Jam,Rice"
