SourceIP,DestinationIP,SourcePort,DestinationPort,Protocol,PacketSize,Duration,Flag,Anomaly
192.168.65.252,10.0.91.161,50835,336,ICMP,427,0.3451519138159207,PSH,0
192.168.13.233,10.0.250.112,3835,945,TCP,487,0.19979591949976933,SYN,0
192.168.201.152,10.0.22.124,57274,358,TCP,351,0.6173445567431789,ACK,0
192.168.13.22,10.0.56.175,48035,122,ICMP,456,0.7566767467430865,PSH,0
192.168.219.35,10.0.167.30,7570,444,TCP,309,1.7238487702607892,FIN,0
192.168.236.47,10.0.200.77,59737,359,TCP,838,0.6412732407484916,ACK,0
192.168.25.67,10.0.134.152,35778,602,TCP,395,1.7685022387485803,ACK,0
192.168.194.84,10.0.236.122,31230,346,UDP,535,3.093393636606757,ACK,0
192.168.108.117,10.0.240.52,42130,193,TCP,452,1.2782926803817491,FIN,0
192.168.167.87,10.0.100.61,12435,416,TCP,476,0.12750896231878936,FIN,0
192.168.194.72,10.0.11.110,3935,377,TCP,492,0.618532072840555,RST,0
192.168.215.65,10.0.44.68,2758,463,TCP,594,1.9428828450694031,SYN,0
192.168.41.121,10.0.128.56,19251,756,TCP,550,0.6765693654888063,RST,0
192.168.9.192,10.0.164.115,9704,661,UDP,524,1.6645685017369576,SYN,0
192.168.26.244,10.0.190.70,20384,146,UDP,557,1.4956389048456127,ACK,0
192.168.179.58,10.0.242.136,19367,478,UDP,537,0.17416861616982635,PSH,0
192.168.35.200,10.0.107.219,6783,828,TCP,372,0.39971410571612137,ACK,0
192.168.20.194,10.0.174.6,24102,890,TCP,475,1.4435464554638133,FIN,0
192.168.15.244,10.0.176.172,36177,653,ICMP,568,0.173375230330777,SYN,0
192.168.126.52,10.0.93.105,12135,408,TCP,440,0.5495486192211562,ACK,0
192.168.10.160,10.0.16.48,38528,286,TCP,535,0.14775363494486876,SYN,0
192.168.78.62,10.0.239.8,2826,898,ICMP,610,0.2688002436655963,RST,0
192.168.64.122,10.0.206.221,9179,851,TCP,430,0.336341698125264,FIN,0
192.168.58.145,10.0.240.86,9144,111,UDP,601,0.7555870448922261,FIN,0
192.168.111.120,10.0.221.194,40408,620,TCP,489,2.429335146530624,PSH,0
192.168.131.197,10.0.240.16,48049,879,TCP,507,0.4870402690331717,ACK,0
192.168.188.43,10.0.246.22,48278,793,UDP,584,1.896890995801108,FIN,0
192.168.58.200,10.0.61.242,22942,50,TCP,559,1.1880262331135933,PSH,0
192.168.83.247,10.0.81.154,21469,14,TCP,228,1.5161920986946762,FIN,1
192.168.159.28,10.0.93.62,61737,134,TCP,316,1.4363516360661788,RST,0
192.168.13.238,10.0.204.237,31330,588,TCP,553,0.35970527233109345,ACK,0
192.168.159.148,10.0.48.221,17670,596,TCP,485,0.2695153893681014,ACK,0
192.168.192.102,10.0.111.146,47867,343,UDP,339,3.797946245677822,SYN,1
192.168.101.20,10.0.56.33,56463,670,TCP,434,1.3387523729576873,PSH,0
192.168.124.27,10.0.96.126,32089,286,TCP,330,0.4553566666348246,RST,0
192.168.154.218,10.0.236.65,26223,934,TCP,489,0.808293923137938,SYN,0
192.168.61.204,10.0.186.154,43000,314,TCP,625,1.4955376076606313,RST,0
192.168.21.89,10.0.152.246,17395,606,TCP,428,0.057383600141206546,SYN,0
192.168.219.170,10.0.52.180,12859,297,UDP,524,0.10428611118984027,SYN,0
192.168.189.18,10.0.106.233,46960,606,UDP,489,0.025399322938695304,ACK,0
192.168.174.4,10.0.127.128,3073,569,TCP,660,0.179206747105876,RST,0
192.168.215.211,10.0.210.240,32640,1018,TCP,626,0.12710002058291647,PSH,0
192.168.250.28,10.0.228.3,39215,164,TCP,341,0.6218558444642245,PSH,0
192.168.221.246,10.0.171.235,48381,832,TCP,480,0.3385536705986306,SYN,0
192.168.185.163,10.0.5.126,62091,497,TCP,411,0.04666146075078761,SYN,0
192.168.235.182,10.0.33.195,21956,610,UDP,439,0.5968262728717062,RST,0
192.168.78.112,10.0.22.161,53284,16,TCP,578,0.8641176264210576,ACK,0
192.168.90.188,10.0.207.217,30879,344,TCP,519,0.4624010293615346,ACK,0
192.168.138.158,10.0.186.31,62458,78,UDP,577,0.3015768606327798,RST,0
192.168.247.120,10.0.15.210,8182,346,TCP,270,0.49504346994031395,RST,0
192.168.223.212,10.0.218.69,44040,72,TCP,593,0.7337571349162346,ACK,0
192.168.137.83,10.0.20.127,8424,270,TCP,542,0.5727502275412979,SYN,0
192.168.125.213,10.0.18.248,53346,287,ICMP,660,0.09791663891854067,ACK,0
192.168.44.72,10.0.232.136,43666,66,TCP,438,0.6103481217758066,FIN,0
192.168.230.63,10.0.104.195,16175,880,TCP,607,1.2741565404442634,FIN,0
192.168.237.146,10.0.154.113,52431,68,TCP,529,1.7147820154928912,RST,0
192.168.194.87,10.0.137.132,2178,193,UDP,513,0.5789945347981498,FIN,0
192.168.14.127,10.0.100.207,5523,55,TCP,451,5.082100379231285,PSH,0
192.168.166.47,10.0.5.59,7319,980,ICMP,490,1.850607212542539,FIN,0
192.168.249.55,10.0.130.133,56373,379,UDP,402,0.24256215435631162,ACK,0
192.168.181.205,10.0.179.119,61559,974,TCP,460,0.6102226835456395,FIN,0
192.168.132.88,10.0.109.111,60064,168,TCP,440,0.3502158211221314,SYN,0
192.168.143.226,10.0.168.169,13207,409,TCP,471,0.79904095322728,RST,0
192.168.141.143,10.0.145.177,30323,508,TCP,481,0.25375600367716405,SYN,0
192.168.5.133,10.0.3.223,13898,537,UDP,484,0.035864823171028404,FIN,0
192.168.97.22,10.0.149.225,51824,643,TCP,499,2.347392255663529,SYN,0
192.168.123.185,10.0.134.159,33735,837,TCP,498,0.7334708434573668,PSH,0
192.168.208.126,10.0.66.123,6563,102,TCP,510,2.4646591547089964,SYN,0
192.168.123.177,10.0.94.132,43429,886,TCP,496,0.12573507820734056,PSH,0
192.168.243.166,10.0.29.158,54375,794,TCP,472,0.1642646569385707,ACK,0
192.168.251.115,10.0.5.49,62291,808,TCP,543,0.2568090032926998,SYN,0
192.168.8.24,10.0.60.222,58621,806,TCP,621,0.6108650501833872,FIN,0
192.168.150.57,10.0.231.142,49378,422,TCP,466,2.1202809867178782,ACK,0
192.168.207.178,10.0.125.203,61551,964,TCP,446,1.0509997043233614,RST,0
192.168.124.79,10.0.199.206,3581,775,TCP,537,0.05657538385640465,RST,0
192.168.188.122,10.0.131.63,39384,478,TCP,510,0.5228905724530564,FIN,0
192.168.176.109,10.0.42.110,17506,926,TCP,403,1.284657243803394,PSH,0
192.168.169.91,10.0.252.191,3224,120,TCP,424,0.389178001506647,SYN,0
192.168.232.70,10.0.166.192,47964,915,TCP,440,0.6783799324095612,RST,0
192.168.156.65,10.0.136.243,3985,743,ICMP,396,1.2428200309223219,SYN,0
192.168.118.31,10.0.133.69,47999,291,TCP,543,3.351981891294869,ACK,0
192.168.98.81,10.0.21.142,22381,488,TCP,576,0.4052853201036351,SYN,0
192.168.61.191,10.0.161.191,54609,161,TCP,418,1.3640533753270074,RST,0
192.168.94.50,10.0.110.7,12993,673,TCP,363,1.3759608259860558,PSH,1
192.168.110.190,10.0.102.48,3893,78,UDP,517,0.782420555252894,RST,0
192.168.247.71,10.0.17.119,61602,38,TCP,503,1.6785980430868697,FIN,0
192.168.144.252,10.0.190.112,62159,394,UDP,730,0.7681215210797254,RST,0
192.168.51.214,10.0.2.217,51132,441,TCP,566,0.9808267002112805,SYN,0
192.168.99.76,10.0.175.40,47784,540,TCP,387,1.815368446446508,SYN,0
192.168.116.93,10.0.216.159,29667,462,UDP,404,0.6467705406596239,PSH,0
192.168.91.78,10.0.27.32,25760,612,TCP,531,0.6500023136303499,RST,0
192.168.7.182,10.0.185.41,39491,294,UDP,494,0.8941355484991538,ACK,0
192.168.64.71,10.0.105.214,24352,400,TCP,488,1.630633999925989,ACK,0
192.168.23.250,10.0.19.231,54669,636,UDP,506,0.13603295688636755,ACK,0
192.168.27.142,10.0.66.156,26900,917,TCP,577,1.4749812849286188,FIN,0
192.168.149.179,10.0.205.98,22319,92,TCP,685,0.34921584366141667,ACK,0
192.168.64.164,10.0.100.57,5011,767,UDP,632,0.07368232656676371,FIN,0
192.168.251.27,10.0.10.246,59895,609,TCP,398,1.571061688883968,ACK,0
192.168.6.147,10.0.84.234,23423,6,TCP,446,0.15682129085138638,PSH,0
192.168.145.121,10.0.125.92,63879,681,UDP,264,0.23986071619241817,RST,0
192.168.245.113,10.0.204.91,47238,895,TCP,521,1.2247464628438816,FIN,0
192.168.174.48,10.0.135.249,35010,271,TCP,447,0.8313126617703638,SYN,0
192.168.26.65,10.0.1.251,21904,620,UDP,498,2.531951323394061,FIN,0
192.168.244.30,10.0.125.8,5759,899,TCP,417,3.086412876631767,RST,0
192.168.33.103,10.0.225.153,45088,811,TCP,416,0.3768216606126915,FIN,0
192.168.251.19,10.0.60.206,61103,559,TCP,345,0.3918543196446896,FIN,0
192.168.27.39,10.0.180.71,5579,99,TCP,468,0.23539551031462322,RST,0
192.168.76.208,10.0.30.206,42938,526,TCP,556,0.7290159626392522,ACK,0
192.168.155.22,10.0.92.175,41842,194,TCP,432,0.4747953218374286,RST,0
192.168.127.31,10.0.237.54,46549,157,UDP,565,0.014761237353884064,PSH,0
192.168.213.156,10.0.83.7,20854,900,TCP,430,0.5024528999360668,ACK,0
192.168.115.199,10.0.60.38,18453,666,UDP,500,0.06368734330698868,FIN,0
192.168.194.116,10.0.182.56,7917,115,UDP,635,1.604669471412321,RST,0
192.168.226.77,10.0.47.143,51869,396,UDP,451,2.6435703773784027,PSH,0
192.168.219.79,10.0.167.2,15397,770,TCP,522,0.3507267212991014,PSH,0
192.168.30.157,10.0.11.75,48357,657,TCP,525,1.051862005498999,SYN,0
192.168.50.243,10.0.65.52,4460,803,TCP,527,0.09268668189476632,PSH,0
192.168.106.161,10.0.40.171,9778,522,TCP,553,0.45180835764669697,SYN,0
192.168.108.68,10.0.71.180,11701,880,TCP,524,0.8578168541684021,PSH,0
192.168.41.41,10.0.19.195,6919,214,UDP,397,0.11000755978642401,RST,0
192.168.122.45,10.0.196.239,20762,745,TCP,458,0.4734333405153714,FIN,0
192.168.38.41,10.0.64.207,31770,683,TCP,557,3.1064668326669094,ACK,0
192.168.1.105,10.0.28.78,50401,533,TCP,570,0.18162107742443695,PSH,0
192.168.230.177,10.0.63.201,49428,15,UDP,425,0.9681883278518457,PSH,0
192.168.240.75,10.0.16.146,55069,419,UDP,597,1.791846288145189,SYN,0
192.168.16.60,10.0.121.233,33376,368,TCP,452,1.474779714653935,FIN,0
192.168.147.181,10.0.28.233,64795,638,TCP,533,1.4757024448077107,RST,0
192.168.144.180,10.0.177.77,40814,853,UDP,519,0.06094249306509037,RST,0
192.168.232.19,10.0.147.182,42943,853,TCP,408,3.634459071413494,FIN,0
192.168.119.237,10.0.229.56,6624,213,UDP,472,1.2988127900656317,RST,0
192.168.135.202,10.0.183.114,30148,700,TCP,295,3.0865530373589984,ACK,0
192.168.101.109,10.0.248.154,28667,684,TCP,460,3.875632468576149,RST,0
192.168.58.140,10.0.228.227,41788,992,TCP,623,0.4416149339245189,ACK,0
192.168.115.166,10.0.104.151,10031,759,UDP,309,0.783908906688412,PSH,0
192.168.76.233,10.0.76.70,46738,5,TCP,413,1.3073547683716304,RST,0
192.168.136.212,10.0.168.164,57859,231,TCP,453,1.8910304781207656,RST,0
192.168.72.19,10.0.167.61,38434,201,TCP,286,3.538649632007708,ACK,0
192.168.30.43,10.0.53.96,63679,885,TCP,299,3.667353877125738,PSH,0
192.168.157.153,10.0.43.138,45104,402,UDP,706,0.3971309142780512,PSH,0
192.168.147.113,10.0.80.125,41471,149,UDP,558,1.1409295839900946,SYN,0
192.168.63.120,10.0.74.221,9232,584,TCP,599,0.15891682165259566,PSH,0
192.168.155.180,10.0.96.196,57515,492,UDP,535,1.663494186302729,FIN,0
192.168.206.242,10.0.70.112,59611,1012,TCP,557,0.1737596127410982,SYN,0
192.168.139.129,10.0.140.219,19613,226,TCP,468,2.213478801810706,PSH,0
192.168.252.113,10.0.67.151,44508,586,UDP,604,3.86800369505275,ACK,0
192.168.41.154,10.0.181.223,18477,819,TCP,643,0.09030586553204109,FIN,0
192.168.20.228,10.0.50.130,37236,169,TCP,432,0.7181759728675843,SYN,0
192.168.221.189,10.0.175.48,44549,761,TCP,475,0.30751985445615077,RST,0
192.168.165.155,10.0.185.94,48226,792,UDP,441,0.6349429772863988,ACK,0
192.168.128.7,10.0.239.176,33659,1000,TCP,491,0.34782095830173587,FIN,0
192.168.46.59,10.0.214.199,64232,152,TCP,574,0.06790112631233203,ACK,0
192.168.10.196,10.0.40.87,34852,1016,UDP,482,0.5010880616116323,SYN,0
192.168.137.148,10.0.173.152,19735,224,UDP,325,0.228872092497118,FIN,0
192.168.20.196,10.0.21.63,4444,504,UDP,596,0.7969304478675951,SYN,0
192.168.89.121,10.0.27.240,32240,737,TCP,423,1.1411750030054197,SYN,0
192.168.226.235,10.0.63.148,1325,550,TCP,540,0.5197102094372978,PSH,0
192.168.142.47,10.0.216.187,46260,44,TCP,550,0.2277038989111729,ACK,0
192.168.223.163,10.0.168.217,50782,697,UDP,457,0.21282806397036255,PSH,0
192.168.251.249,10.0.155.68,53346,504,UDP,408,0.0023899589375425624,PSH,0
192.168.46.121,10.0.232.100,1723,1011,ICMP,452,1.2119547191850502,ACK,0
192.168.178.105,10.0.52.173,55264,955,TCP,659,0.2918589528877988,FIN,0
192.168.170.83,10.0.173.4,59507,241,TCP,405,3.531527241282956,ACK,0
192.168.53.220,10.0.150.132,1214,930,TCP,389,1.3745917729781965,RST,0
192.168.82.85,10.0.144.150,11516,843,TCP,519,0.3500944475598754,FIN,0
192.168.210.178,10.0.58.227,51156,351,TCP,478,0.17309910788174016,PSH,0
192.168.253.74,10.0.166.189,36767,722,ICMP,459,0.9790811537119366,SYN,0
192.168.205.209,10.0.15.131,7126,23,TCP,409,1.9992090611518079,SYN,0
192.168.18.117,10.0.69.168,51360,636,TCP,497,0.8778462146468203,PSH,0
192.168.45.81,10.0.130.74,53503,598,TCP,483,0.01103481489603772,FIN,0
192.168.129.83,10.0.208.183,20802,43,TCP,633,1.5431665056121515,RST,0
192.168.59.249,10.0.148.11,58495,466,UDP,411,3.330445626165279,FIN,0
192.168.206.222,10.0.121.235,27665,40,TCP,451,0.04863581285945748,ACK,0
192.168.0.169,10.0.170.7,35608,303,TCP,628,1.6561647740801566,RST,0
192.168.236.106,10.0.227.239,33769,681,TCP,448,1.2693836425354112,ACK,0
192.168.27.49,10.0.211.153,56030,175,TCP,427,0.5066612241681596,FIN,0
192.168.185.160,10.0.184.89,24117,999,TCP,544,1.0053165002757989,PSH,0
192.168.255.161,10.0.180.154,1593,532,TCP,515,0.17293204571792267,PSH,0
192.168.226.195,10.0.107.95,39234,461,TCP,469,1.2733051567476508,ACK,0
192.168.26.53,10.0.170.131,35687,621,TCP,507,0.8704610056967281,RST,0
192.168.136.141,10.0.39.220,52909,193,TCP,547,0.0905634591527576,ACK,0
192.168.67.238,10.0.31.130,37655,244,TCP,516,2.026762149679527,RST,0
192.168.147.113,10.0.68.170,46705,836,TCP,557,0.13738092871035806,SYN,0
192.168.248.32,10.0.78.115,8479,280,TCP,481,0.5767938820262979,FIN,0
192.168.14.250,10.0.224.199,5038,740,ICMP,397,0.1406118225114005,PSH,0
192.168.122.182,10.0.168.77,12117,36,TCP,556,1.0388020265564686,PSH,0
192.168.81.80,10.0.228.197,19094,557,TCP,472,1.3388584849215575,RST,0
192.168.7.142,10.0.231.161,36801,898,UDP,470,2.941858485306441,SYN,0
192.168.208.24,10.0.254.240,57982,540,TCP,574,0.29116007153134,PSH,0
192.168.115.216,10.0.252.70,17562,154,TCP,666,0.45617533327097365,ACK,0
192.168.58.119,10.0.190.148,11753,23,TCP,331,0.4889305073272596,ACK,1
192.168.60.166,10.0.92.95,35201,719,UDP,468,0.10203388326297791,PSH,0
192.168.78.128,10.0.145.226,46041,932,UDP,492,1.6497758186450655,RST,0
192.168.149.131,10.0.60.33,1808,91,ICMP,510,0.08633008052541018,FIN,0
192.168.139.107,10.0.111.132,28775,390,TCP,481,0.4133126995522541,SYN,0
192.168.247.251,10.0.229.38,41888,931,UDP,491,0.2111951711434273,FIN,0
192.168.241.63,10.0.147.189,41352,359,TCP,536,1.0917748168148598,SYN,0
192.168.233.142,10.0.127.124,13557,550,TCP,480,2.3598968309700306,PSH,0
192.168.74.99,10.0.240.158,41135,931,UDP,446,1.3723305338343326,RST,0
192.168.97.236,10.0.19.5,40998,228,TCP,443,1.4895169304980114,ACK,0
192.168.69.222,10.0.252.16,55772,202,TCP,632,0.08175552646651613,ACK,0
192.168.35.71,10.0.145.224,6825,350,TCP,698,1.3430856215933635,ACK,0
192.168.212.88,10.0.169.229,20214,821,UDP,466,0.06457110255310565,RST,0
192.168.136.211,10.0.186.154,50713,1001,TCP,468,0.6620493974045307,FIN,0
192.168.1.73,10.0.145.141,39778,766,TCP,539,1.177475645652325,PSH,0
192.168.152.215,10.0.158.146,52017,38,TCP,513,0.29401501918626016,RST,0
192.168.250.222,10.0.213.119,30616,733,TCP,485,1.147492222271815,PSH,0
192.168.76.115,10.0.135.237,11671,500,ICMP,374,2.124696025645192,PSH,0
192.168.247.89,10.0.54.112,9740,699,TCP,418,2.1034518456332267,FIN,0
192.168.170.142,10.0.218.34,24379,43,TCP,569,0.21332172648209183,ACK,0
192.168.193.117,10.0.101.174,23033,871,TCP,472,0.32091561380302486,SYN,0
192.168.164.223,10.0.174.202,53126,626,TCP,696,1.096727299037396,RST,0
192.168.96.252,10.0.215.169,25400,772,TCP,692,1.8408379769326124,RST,0
192.168.122.147,10.0.250.31,46115,517,TCP,408,0.6073708353230454,RST,0
192.168.196.60,10.0.78.85,5804,68,ICMP,632,2.553613747245184,PSH,0
192.168.210.12,10.0.186.151,62483,740,TCP,486,0.8547595716774292,FIN,0
192.168.162.191,10.0.113.88,3392,123,TCP,514,0.30374039766717187,RST,0
192.168.242.181,10.0.15.239,13063,685,TCP,570,0.020167967863398036,PSH,0
192.168.195.99,10.0.86.199,7679,336,TCP,600,1.646925860891861,FIN,0
192.168.77.127,10.0.230.111,41965,153,TCP,427,0.09739691813680304,SYN,0
192.168.18.33,10.0.228.68,5519,974,TCP,718,0.08169062649184532,FIN,0
192.168.169.223,10.0.10.97,11917,779,ICMP,527,1.5011814874549891,ACK,0
192.168.51.224,10.0.154.32,26571,669,TCP,302,0.03216141790361816,SYN,0
192.168.225.26,10.0.79.234,23410,162,TCP,473,1.8499824994643148,SYN,0
192.168.233.4,10.0.78.126,56790,214,TCP,711,0.9131073843117742,SYN,0
192.168.73.105,10.0.75.174,59534,910,TCP,440,1.0121007523401206,PSH,0
192.168.79.20,10.0.247.102,14427,376,TCP,728,2.7814450017273784,SYN,0
192.168.240.201,10.0.184.51,33121,920,TCP,512,2.0150885480223577,PSH,0
192.168.135.87,10.0.32.242,14145,443,TCP,499,0.07903823008777945,ACK,0
192.168.203.167,10.0.144.210,56095,423,TCP,395,1.917224457634651,SYN,0
192.168.41.219,10.0.188.243,11990,538,UDP,561,1.1000484171379015,RST,0
192.168.168.219,10.0.57.178,60350,939,TCP,467,0.38092852495264634,PSH,0
192.168.194.245,10.0.103.71,34645,804,TCP,498,1.9197799147611971,PSH,0
192.168.162.161,10.0.52.128,54322,935,UDP,478,0.02357448869751179,FIN,0
192.168.249.224,10.0.25.15,29336,701,TCP,584,1.8173470441519397,SYN,0
192.168.18.159,10.0.173.73,53945,912,UDP,479,0.9680865676183056,SYN,0
192.168.35.61,10.0.186.87,50750,634,TCP,249,0.3026844537881143,FIN,0
192.168.147.59,10.0.123.203,61629,230,TCP,415,0.005974907968981892,PSH,0
192.168.46.112,10.0.148.91,51324,59,TCP,368,0.7367337847355151,PSH,0
192.168.50.195,10.0.182.160,23701,96,TCP,648,0.5486250651415884,FIN,0
192.168.51.114,10.0.172.228,56633,262,TCP,559,1.984478834442798,ACK,0
192.168.85.178,10.0.186.237,32313,354,UDP,504,1.5507701455351253,PSH,0
192.168.153.232,10.0.222.206,57685,312,UDP,480,0.8907640691579101,SYN,0
192.168.14.12,10.0.95.246,32048,136,TCP,358,0.16351829789212569,ACK,0
192.168.166.204,10.0.62.109,43699,862,UDP,477,1.295079858292995,RST,0
192.168.28.76,10.0.109.53,5801,795,UDP,595,0.9004725519003055,FIN,0
192.168.183.96,10.0.190.204,63301,967,TCP,581,0.022801327980493984,PSH,0
192.168.220.38,10.0.247.180,54030,923,TCP,542,1.4346740401373954,PSH,0
192.168.125.136,10.0.212.107,30773,473,TCP,360,1.782129127272754,FIN,0
192.168.210.145,10.0.27.144,16362,632,UDP,426,1.4894089149174934,PSH,0
192.168.92.44,10.0.182.195,3515,430,UDP,537,0.1939859813376108,PSH,0
192.168.89.21,10.0.3.78,28260,937,TCP,385,0.6981608495766164,SYN,0
192.168.195.159,10.0.46.8,49120,975,TCP,572,0.749255463282447,SYN,0
192.168.123.128,10.0.213.195,15623,537,UDP,366,2.723485372542536,PSH,0
192.168.73.60,10.0.26.76,20532,854,TCP,389,2.598351429785805,PSH,0
192.168.236.164,10.0.102.21,55867,146,TCP,367,0.06430328398182063,PSH,0
192.168.130.118,10.0.242.23,4075,524,TCP,450,7.127423634958093,PSH,0
192.168.130.171,10.0.189.234,49771,87,TCP,347,1.5450087068485105,ACK,0
192.168.4.231,10.0.168.175,50180,947,TCP,451,0.4708545890532405,SYN,0
192.168.238.231,10.0.241.144,22630,109,TCP,408,1.3597790340815352,PSH,0
192.168.147.174,10.0.164.197,22723,423,TCP,431,0.472647266587169,PSH,0
192.168.80.19,10.0.81.24,55045,345,UDP,566,2.753244800898213,SYN,0
192.168.226.242,10.0.233.150,1900,266,TCP,498,0.47499716394355784,RST,0
192.168.176.253,10.0.118.58,59359,734,TCP,566,1.4528544037278075,PSH,0
192.168.153.164,10.0.200.143,57203,586,TCP,721,0.168743232544196,FIN,0
192.168.217.177,10.0.196.228,33117,994,TCP,331,1.9126913034126358,ACK,0
192.168.128.117,10.0.23.200,5166,494,ICMP,445,0.9687527982554512,RST,0
192.168.154.51,10.0.124.223,16226,333,UDP,397,1.6481818375914723,RST,0
192.168.196.219,10.0.35.172,40758,822,TCP,430,0.5412150582723253,SYN,0
192.168.247.28,10.0.215.10,8103,413,TCP,537,0.4251297404779929,ACK,0
192.168.121.98,10.0.179.166,9011,614,TCP,676,0.7606170188950134,FIN,0
192.168.183.148,10.0.12.251,40591,937,TCP,564,0.49133167621752766,ACK,0
192.168.151.180,10.0.45.9,29964,1005,TCP,548,0.721850499609027,RST,0
192.168.151.6,10.0.188.96,38257,649,TCP,604,0.5632539073207715,RST,0
192.168.202.71,10.0.100.153,18043,191,ICMP,649,0.21895657892428205,ACK,0
192.168.4.145,10.0.40.24,47209,973,TCP,679,3.756257242595135,SYN,0
192.168.25.234,10.0.55.95,19101,933,TCP,548,0.01621611356756067,SYN,0
192.168.254.214,10.0.104.45,27282,142,TCP,403,2.598936813703307,RST,0
192.168.146.199,10.0.22.42,22160,869,TCP,466,1.7567435339262147,FIN,0
192.168.117.156,10.0.207.73,9335,73,TCP,294,0.5462860604207289,RST,0
192.168.180.57,10.0.24.9,18238,840,TCP,576,0.3887510806223152,ACK,0
192.168.97.159,10.0.97.176,15122,167,UDP,414,0.17994809793685815,PSH,0
192.168.128.174,10.0.121.182,29275,168,TCP,428,0.14278525854111493,PSH,0
192.168.70.161,10.0.111.241,38969,566,TCP,535,0.8005512238681577,FIN,0
192.168.49.232,10.0.221.63,48054,259,TCP,305,0.11140843813506308,FIN,0
192.168.20.80,10.0.255.151,26969,439,UDP,603,0.647163540986457,FIN,0
192.168.225.9,10.0.21.48,26340,1016,TCP,555,1.6858351606198232,SYN,0
192.168.186.188,10.0.1.171,33241,111,TCP,456,1.414769062623228,RST,0
192.168.67.24,10.0.120.140,9332,744,UDP,495,0.1421534689941794,ACK,0
192.168.151.84,10.0.229.133,6973,673,TCP,432,3.2461453844226607,RST,0
192.168.212.45,10.0.86.242,53014,864,UDP,760,0.33711028342506955,ACK,0
192.168.102.34,10.0.32.144,2174,839,TCP,408,1.2231236743320113,PSH,0
192.168.187.136,10.0.108.136,24968,531,TCP,532,0.3573846368172019,RST,0
192.168.139.213,10.0.152.73,35723,290,TCP,473,0.9608335924505566,ACK,0
192.168.84.66,10.0.230.134,10228,974,TCP,505,0.8497744592920106,ACK,0
192.168.246.248,10.0.50.193,51840,562,TCP,551,0.19639936540086056,PSH,0
192.168.151.192,10.0.211.198,2105,510,TCP,555,1.0571602626725551,RST,0
192.168.173.206,10.0.231.111,30329,175,TCP,464,0.39453418624694053,RST,0
192.168.58.120,10.0.206.64,17920,302,UDP,383,0.9445628874835238,SYN,0
192.168.38.37,10.0.139.226,61217,696,TCP,426,0.7795272372286542,RST,0
192.168.115.221,10.0.69.190,47199,185,TCP,453,1.849298404892926,PSH,0
192.168.203.248,10.0.4.140,8829,339,TCP,440,0.24027973441739356,ACK,0
192.168.187.24,10.0.119.77,6261,510,TCP,395,0.16418188365772596,PSH,0
192.168.202.4,10.0.47.48,50735,819,UDP,544,1.9303190374779016,PSH,0
192.168.135.138,10.0.150.48,21080,310,UDP,364,0.5879688054938162,PSH,0
192.168.63.117,10.0.207.112,46567,507,TCP,494,1.5225406656103146,RST,0
192.168.188.173,10.0.149.124,57580,346,TCP,336,3.2082494093462803,FIN,0
